id_gracza	imie	nazwisko	wiek	kategorie wiekowe		id_gry	id_gracza	stan	ocena			0	junior		grupa
						102	452	posiada	10						
						4	453	chce kupic	8						
						17	453	sprzedal	8						
						59	453	posiada	9						
						118	453	posiada	8						
						131	453	posiada	10						
						33	454	posiada	9						
						34	454	posiada	8						
						70	454	posiada	8						
						97	454	posiada	10						
						105	454	posiada	9						
						15	455	posiada	10						
						30	455	posiada	10						
						36	455	posiada	9						
						48	455	sprzedal	8						
						73	455	sprzedal	9						
						103	455	sprzedal	8						
						121	455	sprzedal	9						
						130	455	sprzedal	9						
						8	456	sprzedal	8						
						53	456	sprzedal	9						
						61	456	sprzedal	8						
						113	456	chce kupic	8						
						116	456	chce kupic	9						
						125	456	chce kupic	9						
						126	456	chce kupic	9						
						47	457	posiada	9						
						94	457	chce kupic	9						
						87	458	sprzedal	8						
						92	458	posiada	8						
						110	458	chce kupic	8						
						122	458	sprzedal	9						
						124	458	posiada	10						
						2	459	sprzedal	8						
						26	459	sprzedal	9						
						28	459	chce kupic	9						
						8	460	chce kupic	10						
						12	460	chce kupic	9						
						76	460	chce kupic	10						
						45	461	posiada	8						
						114	461	chce kupic	9						
						5	462	sprzedal	9						
						31	463	posiada	10						
						50	463	chce kupic	10						
						93	464	sprzedal	10						
						10	466	posiada	10						
						44	466	posiada	10						
						99	466	posiada	10						
						103	466	posiada	10						
						111	466	posiada	10						
						114	466	posiada	9						
						87	467	posiada	9						
						96	467	posiada	8						
						125	467	posiada	8						
						5	468	posiada	9						
						11	468	posiada	9						
						41	468	sprzedal	10						
						99	468	sprzedal	9						
						1	469	sprzedal	8						
						67	469	sprzedal	10						
						81	469	sprzedal	8						
						114	469	sprzedal	8						
						124	469	sprzedal	9						
						6	470	sprzedal	8						
						27	470	chce kupic	8						
						63	470	chce kupic	10						
						64	470	chce kupic	8						
						130	470	chce kupic	9						
						44	471	posiada	10						
						84	471	chce kupic	8						
						96	471	sprzedal	9						
						100	471	posiada	8						
						112	471	chce kupic	9						
						43	472	sprzedal	9						
						55	472	posiada	10						
						66	472	sprzedal	9						
						109	472	sprzedal	9						
						19	473	chce kupic	10						
						40	473	chce kupic	9						
						42	473	chce kupic	9						
						28	474	chce kupic	10						
						79	474	posiada	9						
						28	475	chce kupic	9						
						59	475	sprzedal	10						
						77	475	posiada	9						
						91	475	chce kupic	9						
						48	476	sprzedal	9						
						80	476	posiada	9						
						95	476	posiada	9						
						113	476	posiada	8						
						95	477	posiada	10						
						101	477	posiada	9						
						103	477	posiada	9						
						110	477	posiada	8						
						38	478	posiada	9						
						79	478	posiada	9						
						100	478	posiada	10						
						101	478	posiada	10						
						25	479	sprzedal	10						
						48	479	sprzedal	10						
						55	479	sprzedal	10						
						99	479	sprzedal	10						
						12	480	sprzedal	10						
						59	480	sprzedal	9						
						90	480	sprzedal	10						
						95	480	sprzedal	9						
						106	480	chce kupic	8						
						114	480	chce kupic	8						
						125	480	chce kupic	8						
						2	481	chce kupic	8						
						10	481	posiada	9						
						19	481	chce kupic	9						
						23	481	sprzedal	10						
						53	481	posiada	9						
						8	482	chce kupic	9						
						114	482	sprzedal	8						
						120	482	posiada	10						
						124	482	sprzedal	10						
						131	482	sprzedal	8						
						6	483	chce kupic	10						
						10	483	chce kupic	9						
						65	483	chce kupic	9						
						26	484	chce kupic	10						
						9	485	posiada	9						
						58	485	chce kupic	8						
						72	485	sprzedal	8						
						117	485	posiada	9						
						4	486	chce kupic	8						
						33	486	sprzedal	10						
						45	486	posiada	9						
						97	486	posiada	9						
						44	487	posiada	8						
						68	487	posiada	10						
						24	488	posiada	9						
						6	489	posiada	9						
						7	489	posiada	9						
						25	489	posiada	8						
						31	489	posiada	10						
						48	489	posiada	9						
						95	489	posiada	9						
						98	489	sprzedal	8						
						104	489	sprzedal	10						
						112	489	sprzedal	9						
						3	490	sprzedal	8						
						47	490	sprzedal	10						
						127	490	sprzedal	10						
						24	491	sprzedal	8						
						52	491	sprzedal	8						
						67	491	chce kupic	9						
						110	491	chce kupic	9						
						39	492	chce kupic	8						
						73	492	chce kupic	9						
						113	492	posiada	8						
						10	493	chce kupic	9						
						25	493	sprzedal	8						
						38	493	posiada	9						
						21	494	chce kupic	9						
						36	494	sprzedal	9						
						97	494	posiada	9						
						130	494	sprzedal	10						
						5	495	sprzedal	9						
						38	495	chce kupic	10						
						47	495	chce kupic	10						
						97	495	chce kupic	9						
						14	496	chce kupic	8						
						69	496	posiada	8						
						87	496	chce kupic	8						
						9	497	sprzedal	9						
						13	497	posiada	10						
						18	497	chce kupic	8						
						38	497	sprzedal	9						
						50	497	posiada	9						
						21	498	posiada	8						
						32	498	posiada	10						
						39	498	posiada	10						
						67	498	posiada	9						
						91	498	posiada	10						
						80	499	posiada	10						
						82	499	posiada	8						
						9	500	posiada	9						
						124	500	posiada	10						
						5	501	posiada	10						
						31	501	sprzedal	9						
						115	501	sprzedal	9						
						17	502	sprzedal	8						
						58	502	sprzedal	10						
						123	502	sprzedal	8						
						33	503	sprzedal	10						
						74	503	sprzedal	10						
						128	503	sprzedal	10						
						32	504	chce kupic	9						
						92	504	chce kupic	8						
						101	504	chce kupic	10						
						47	505	chce kupic	10						
						61	505	posiada	9						
						67	505	chce kupic	8						
						112	505	sprzedal	10						
						131	505	posiada	9						
						4	506	chce kupic	10						
						15	506	sprzedal	8						
						28	506	posiada	9						
						50	506	sprzedal	8						
						55	506	sprzedal	10						
						81	506	chce kupic	8						
						18	507	chce kupic	10						
						82	507	chce kupic	9						
						131	507	chce kupic	10						
						49	508	posiada	8						
						98	508	chce kupic	9						
						119	508	sprzedal	9						
						4	509	posiada	9						
						13	509	chce kupic	10						
						23	509	sprzedal	8						
						48	509	posiada	10						
						97	509	posiada	10						
						119	510	posiada	8						
						126	510	posiada	9						
						17	511	posiada	9						
						64	511	posiada	9						
						68	511	posiada	8						
						109	511	posiada	10						
						117	511	posiada	8						
						119	511	posiada	8						
						3	512	posiada	9						
						126	512	sprzedal	8						
						18	513	sprzedal	8						
						30	513	sprzedal	10						
						46	513	sprzedal	8						
						63	513	sprzedal	8						
						48	514	sprzedal	9						
						90	514	sprzedal	9						
						112	514	sprzedal	8						
						10	515	chce kupic	8						
						68	515	chce kupic	9						
						131	515	chce kupic	8						
						36	516	chce kupic	8						
						51	516	posiada	10						
						112	516	chce kupic	8						
						60	517	sprzedal	8						
						100	517	posiada	8						
						127	517	chce kupic	9						
						49	519	sprzedal	8						
						77	519	posiada	10						
						90	519	sprzedal	10						
						130	519	sprzedal	9						
						43	520	chce kupic	10						
						72	520	chce kupic	10						
						77	520	chce kupic	8						
						130	520	chce kupic	9						
						10	521	posiada	9						
						44	521	chce kupic	8						
						55	521	sprzedal	9						
						75	521	posiada	8						
						89	521	chce kupic	9						
						3	522	sprzedal	9						
						9	522	posiada	8						
						20	522	posiada	8						
						35	522	posiada	10						
						38	522	posiada	9						
						40	522	posiada	8						
						51	522	posiada	10						
						56	523	posiada	8						
						58	523	posiada	9						
						93	523	posiada	9						
						105	523	posiada	9						
						130	523	posiada	8						
						1	524	sprzedal	9						
						5	524	sprzedal	8						
						83	524	sprzedal	9						
						27	525	sprzedal	9						
						127	525	sprzedal	8						
						23	526	sprzedal	10						
						36	526	sprzedal	10						
						14	527	sprzedal	8						
						19	527	chce kupic	8						
						20	527	chce kupic	9						
						64	527	chce kupic	10						
						58	528	chce kupic	9						
						64	528	posiada	9						
						78	528	chce kupic	9						
						21	529	sprzedal	9						
						44	529	posiada	9						
						45	529	chce kupic	9						
						64	529	sprzedal	9						
						73	529	posiada	8						
						95	529	sprzedal	8						
						36	530	sprzedal	10						
						67	530	chce kupic	8						
						100	530	chce kupic	9						
						126	530	chce kupic	10						
						41	531	chce kupic	9						
						81	531	posiada	8						
						6	532	chce kupic	9						
						14	532	sprzedal	8						
						70	532	posiada	8						
						73	532	chce kupic	9						
						82	532	sprzedal	9						
						99	532	posiada	8						
						33	533	posiada	10						
						76	533	posiada	9						
						28	534	posiada	10						
						95	534	posiada	8						
						123	534	posiada	10						
						38	535	posiada	8						
						102	535	posiada	8						
						24	536	posiada	10						
						41	536	posiada	9						
						59	536	posiada	8						
						69	536	sprzedal	10						
						70	536	sprzedal	8						
						86	536	sprzedal	10						
						109	536	sprzedal	10						
						121	536	sprzedal	10						
						7	537	sprzedal	9						
						20	537	sprzedal	9						
						49	537	sprzedal	10						
						88	537	chce kupic	10						
						127	537	chce kupic	8						
						12	538	chce kupic	10						
						22	538	chce kupic	10						
						41	538	posiada	9						
						120	538	chce kupic	8						
						36	539	sprzedal	9						
						115	539	posiada	10						
						10	540	chce kupic	10						
						50	540	sprzedal	10						
						98	540	posiada	8						
						114	540	sprzedal	9						
						85	541	sprzedal	8						
						98	541	chce kupic	10						
						115	541	chce kupic	9						
						122	541	chce kupic	10						
						4	542	chce kupic	9						
						18	542	posiada	8						
						36	542	chce kupic	9						
						53	542	sprzedal	10						
						117	542	posiada	9						
						2	543	chce kupic	8						
						9	543	sprzedal	8						
						25	543	posiada	10						
						27	543	posiada	9						
						2	544	posiada	10						
						8	544	posiada	9						
						88	544	posiada	9						
						89	544	posiada	8						
						92	544	posiada	9						
						4	545	posiada	8						
						12	545	posiada	8						
						59	545	posiada	9						
						75	545	posiada	9						
						1	546	sprzedal	10						
						13	547	sprzedal	10						
						86	547	sprzedal	8						
						107	547	sprzedal	9						
						127	547	sprzedal	10						
						55	548	sprzedal	9						
						73	548	sprzedal	8						
						130	548	sprzedal	10						
						46	549	chce kupic	10						
						119	549	chce kupic	10						
						121	549	chce kupic	8						
						1	550	chce kupic	9						
						110	550	posiada	9						
						122	550	chce kupic	10						
						124	550	sprzedal	9						
						109	551	posiada	9						
						127	551	chce kupic	10						
						44	552	sprzedal	10						
						58	552	posiada	9						
						77	552	sprzedal	8						
						82	552	sprzedal	9						
						34	553	chce kupic	8						
						35	553	chce kupic	8						
						76	553	chce kupic	9						
						80	553	chce kupic	9						
						11	554	posiada	9						
						12	554	chce kupic	10						
						31	554	sprzedal	8						
						79	554	posiada	9						
						99	554	chce kupic	9						
						108	554	sprzedal	9						
						123	554	posiada	9						
						131	554	posiada	10						
						1	555	posiada	9						
						22	555	posiada	8						
						60	555	posiada	8						
						112	555	posiada	8						
						8	556	posiada	9						
						20	556	posiada	8						
						42	556	posiada	8						
						55	556	posiada	8						
						60	556	posiada	10						
						108	556	sprzedal	10						
						15	557	sprzedal	10						
						27	557	sprzedal	9						
						89	557	sprzedal	8						
						96	557	sprzedal	9						
						105	557	sprzedal	10						
						32	558	sprzedal	10						
						35	558	sprzedal	8						
						58	558	chce kupic	10						
						106	558	chce kupic	9						
						107	558	chce kupic	9						
						122	558	chce kupic	9						
						26	559	posiada	10						
						52	559	chce kupic	8						
						58	559	sprzedal	9						
						89	559	posiada	10						
						61	560	chce kupic	10						
						77	560	sprzedal	8						
						57	561	posiada	8						
						14	562	sprzedal	10						
						18	562	sprzedal	8						
						94	562	chce kupic	9						
						32	563	chce kupic	10						
						33	563	chce kupic	8						
						11	564	chce kupic	8						
						10	565	posiada	10						
						32	565	chce kupic	8						
						85	565	sprzedal	10						
						104	565	posiada	10						
						48	566	chce kupic	9						
						55	566	sprzedal	8						
						79	566	posiada	8						
						80	566	posiada	9						
						114	566	posiada	10						
						117	566	posiada	8						
						24	567	posiada	10						
						77	567	posiada	8						
						117	567	posiada	10						
						118	567	posiada	8						
						119	567	posiada	9						
						125	567	posiada	8						
						130	567	posiada	9						
						19	568	sprzedal	2						
						36	568	sprzedal	1						
						60	568	sprzedal	8						
						79	568	sprzedal	3						
						90	568	sprzedal	9						
						102	568	sprzedal	3						
						106	568	sprzedal	7						
						123	568	sprzedal	9						
						126	568	chce kupic	7						
						48	569	chce kupic	8						
						59	569	chce kupic	6						
						80	569	chce kupic	5						
						88	569	posiada	1						
						117	569	chce kupic	7						
						38	570	sprzedal	8						
						101	570	posiada	8						
						107	571	chce kupic	10						
						50	572	sprzedal	8						
						86	572	posiada	6						
						4	573	sprzedal	7						
						38	573	sprzedal	6						
						47	573	chce kupic	8						
						52	573	chce kupic	8						
						69	573	chce kupic	9						
						87	573	chce kupic	7						
						96	573	posiada	6						
						110	573	chce kupic	8						
						15	574	sprzedal	9						
						19	574	posiada	9						
						57	574	chce kupic	10						
						81	574	sprzedal	7						
						86	574	posiada	8						
						93	574	posiada	8						
						94	574	posiada	10						
						125	574	posiada	8						
						50	575	posiada	9						
						66	575	posiada	10						
						87	575	posiada	9						
						98	575	posiada	10						
						117	575	posiada	9						
						77	576	posiada	9						
						101	576	posiada	10						
						116	576	sprzedal	9						
						10	577	sprzedal	9						
						58	577	sprzedal	7						
						69	577	sprzedal	8						
						72	577	sprzedal	10						
						88	577	sprzedal	9						
						97	577	sprzedal	10						
						120	577	sprzedal	9						
						7	578	chce kupic	8						
						52	578	chce kupic	7						
						56	578	chce kupic	7						
						104	578	chce kupic	6						
						84	579	posiada	7						
						110	579	chce kupic	8						
						16	580	sprzedal	6						
						116	580	posiada	10						
						124	580	chce kupic	8						
						41	581	sprzedal	9						
						48	581	posiada	6						
						86	581	sprzedal	6						
						112	581	sprzedal	6						
						18	582	chce kupic	7						
						38	582	chce kupic	9						
						56	582	chce kupic	6						
						12	583	chce kupic	7						
						67	583	posiada	6						
						81	584	chce kupic	7						
						63	585	sprzedal	10						
						129	585	posiada	8						
						31	586	chce kupic	8						
						13	587	sprzedal	9						
						36	587	posiada	6						
						42	587	posiada	7						
						56	587	posiada	8						
						58	587	posiada	8						
						98	587	posiada	9						
						114	587	posiada	9						
						117	587	posiada	8						
						16	588	posiada	8						
						102	588	posiada	8						
						131	588	posiada	8						
						28	589	posiada	8						
						32	589	sprzedal	10						
						50	589	sprzedal	10						
						8	590	sprzedal	10						
						14	590	sprzedal	7						
						58	590	sprzedal	6						
						101	590	sprzedal	6						
						84	591	sprzedal	7						
						103	591	sprzedal	8						
						125	591	chce kupic	8						
						9	592	chce kupic	7						
						116	592	chce kupic	6						
						128	592	chce kupic	6						
						17	593	posiada	7						
						28	593	chce kupic	9						
						88	593	sprzedal	10						
						45	594	posiada	9						
						72	594	chce kupic	9						
						97	594	sprzedal	7						
						36	595	posiada	6						
						41	595	sprzedal	8						
						106	595	sprzedal	10						
						87	596	chce kupic	9						
						120	596	chce kupic	7						
						1	597	chce kupic	9						
						3	597	chce kupic	6						
						16	597	posiada	7						
						106	597	chce kupic	10						
						122	597	sprzedal	7						
						61	598	posiada	9						
						110	598	chce kupic	7						
						91	599	sprzedal	9						
						24	600	posiada	6						
						72	600	posiada	7						
						89	600	posiada	9						
						109	600	posiada	6						
						72	601	posiada	6						
						78	601	posiada	8						
						100	601	posiada	8						
						125	601	posiada	10						
						33	602	posiada	7						
						59	602	posiada	9						
						65	602	posiada	8						
						115	602	sprzedal	10						
						116	602	sprzedal	7						
						48	603	sprzedal	6						
						58	603	sprzedal	9						
						71	603	sprzedal	9						
						15	604	sprzedal	7						
						46	604	sprzedal	6						
						68	604	sprzedal	6						
						79	604	chce kupic	8						
						5	605	chce kupic	6						
						47	605	chce kupic	7						
						54	605	chce kupic	7						
						22	606	posiada	7						
						45	606	chce kupic	7						
						65	606	sprzedal	7						
						78	606	posiada	10						
						81	606	chce kupic	9						
						128	606	sprzedal	10						
						71	607	posiada	7						
						39	608	sprzedal	10						
						56	608	sprzedal	7						
						90	608	chce kupic	6						
						92	608	chce kupic	6						
						34	609	chce kupic	7						
						108	609	chce kupic	10						
						102	610	posiada	7						
						7	611	chce kupic	6						
						37	611	sprzedal	9						
						58	611	posiada	9						
						92	611	chce kupic	7						
						14	612	sprzedal	9						
						35	612	posiada	8						
						50	612	posiada	9						
						3	613	posiada	6						
						43	613	posiada	6						
						130	613	posiada	6						
						75	614	posiada	7						
						107	614	posiada	7						
						4	615	posiada	10						
						53	615	posiada	9						
						96	615	posiada	7						
						105	615	posiada	10						
						111	615	sprzedal	10						
						117	615	sprzedal	8						
						39	616	sprzedal	9						
						15	617	sprzedal	9						
						42	617	sprzedal	10						
						57	617	sprzedal	6						
						63	617	sprzedal	9						
						71	617	sprzedal	10						
						80	617	chce kupic	6						
						116	617	chce kupic	6						
						128	618	chce kupic	8						
						20	619	chce kupic	10						
						28	619	posiada	10						
						81	619	chce kupic	9						
						101	619	sprzedal	6						
						110	619	posiada	6						
						21	620	chce kupic	7						
						88	620	sprzedal	9						
						123	620	posiada	9						
						42	621	sprzedal	8						
						58	621	sprzedal	7						
						66	621	chce kupic	6						
						68	621	chce kupic	6						
						27	622	chce kupic	6						
						77	622	chce kupic	7						
						112	622	posiada	7						
						118	622	chce kupic	8						
						5	623	sprzedal	7						
						11	623	posiada	9						
						33	623	chce kupic	8						
						46	623	sprzedal	6						
						109	623	posiada	9						
						73	624	posiada	8						
						105	624	posiada	6						
						119	624	posiada	6						
						121	624	posiada	6						
						49	625	posiada	6						
						127	625	posiada	8						
						7	626	posiada	6						
						24	626	posiada	10						
						55	626	posiada	10						
						58	626	posiada	9						
						106	626	sprzedal	10						
						57	628	sprzedal	8						
						71	628	sprzedal	6						
						98	628	sprzedal	8						
						121	628	sprzedal	6						
						123	628	sprzedal	10						
						37	629	sprzedal	10						
						51	629	sprzedal	8						
						56	629	chce kupic	6						
						71	629	chce kupic	9						
						97	629	chce kupic	9						
						125	629	chce kupic	9						
						131	629	posiada	7						
						76	630	chce kupic	7						
						89	630	sprzedal	10						
						97	630	posiada	8						
						108	630	chce kupic	7						
						123	630	sprzedal	6						
						61	631	posiada	7						
						65	631	sprzedal	8						
						32	632	sprzedal	7						
						33	632	chce kupic	7						
						102	632	chce kupic	6						
						108	632	chce kupic	7						
						22	633	chce kupic	7						
						46	633	posiada	6						
						107	633	chce kupic	9						
						120	633	sprzedal	8						
						70	634	posiada	7						
						126	634	chce kupic	6						
						79	635	sprzedal	9						
						91	635	posiada	9						
						117	635	posiada	7						
						120	635	posiada	8						
						129	635	posiada	9						
						8	636	posiada	8						
						47	636	posiada	8						
						65	636	posiada	6						
						101	636	posiada	10						
						20	637	posiada	7						
						77	637	posiada	6						
						81	637	posiada	9						
						125	637	sprzedal	10						
						22	638	sprzedal	9						
						76	639	sprzedal	10						
						68	640	sprzedal	8						
						86	640	sprzedal	10						
						101	640	sprzedal	7						
						36	641	sprzedal	9						
						42	641	sprzedal	9						
						60	641	chce kupic	10						
						83	641	chce kupic	6						
						16	642	chce kupic	8						
						67	642	chce kupic	9						
						78	642	posiada	8						
						8	643	chce kupic	8						
						47	643	sprzedal	6						
						4	644	posiada	6						
						15	644	chce kupic	7						
						30	644	sprzedal	7						
						78	644	posiada	6						
						95	644	sprzedal	7						
						119	644	sprzedal	9						
						3	645	chce kupic	7						
						13	645	chce kupic	8						
						23	645	chce kupic	10						
						24	645	chce kupic	9						
						98	645	posiada	7						
						101	645	chce kupic	8						
						34	646	sprzedal	7						
						57	646	posiada	8						
						71	646	chce kupic	10						
						44	647	sprzedal	6						
						131	647	posiada	7						
						53	648	posiada	9						
						59	648	posiada	6						
						74	648	posiada	10						
						99	648	posiada	9						
						122	648	posiada	7						
						42	649	posiada	10						
						47	649	posiada	9						
						122	649	posiada	8						
						127	649	posiada	9						
						31	650	posiada	8						
						40	650	sprzedal	9						
						65	650	sprzedal	7						
						82	650	sprzedal	8						
						93	650	sprzedal	9						
						94	650	sprzedal	8						
						110	650	sprzedal	8						
						131	650	sprzedal	10						
						31	651	sprzedal	8						
						33	651	chce kupic	9						
						7	652	chce kupic	8						
						20	652	chce kupic	7						
						36	652	chce kupic	9						
						101	652	posiada	6						
						14	653	chce kupic	8						
						41	653	sprzedal	10						
						48	653	posiada	6						
						82	653	chce kupic	10						
						98	653	sprzedal	9						
						18	654	posiada	8						
						50	654	sprzedal	10						
						128	654	sprzedal	8						
						51	655	chce kupic	10						
						119	655	chce kupic	6						
						13	656	chce kupic	8						
						23	656	chce kupic	6						
						109	656	posiada	6						
						111	656	chce kupic	9						
						4	657	sprzedal	9						
						84	657	posiada	6						
						96	657	chce kupic	6						
						70	658	sprzedal	9						
						12	659	posiada	8						
						16	659	posiada	6						
						74	659	posiada	10						
						131	659	posiada	8						
						23	660	posiada	8						
						106	660	posiada	10						
						115	660	posiada	8						
						94	661	posiada	8						
						106	661	posiada	9						
						113	661	posiada	8						
						7	662	posiada	7						
						22	662	sprzedal	10						
						27	662	sprzedal	8						
						46	662	sprzedal	6						
						74	662	sprzedal	7						
						77	662	sprzedal	9						
						87	662	sprzedal	7						
						114	662	sprzedal	7						
						38	663	sprzedal	9						
						57	663	chce kupic	9						
						82	663	chce kupic	10						
						8	664	chce kupic	10						
						105	664	chce kupic	8						
						66	666	posiada	6						
						52	667	chce kupic	6						
						61	667	sprzedal	6						
						8	668	posiada	10						
						51	668	chce kupic	9						
						64	668	sprzedal	6						
						65	668	posiada	10						
						88	668	sprzedal	7						
						122	668	sprzedal	8						
						130	668	chce kupic	6						
						28	669	chce kupic	9						
						47	669	chce kupic	10						
						53	669	chce kupic	7						
						83	669	posiada	10						
						9	670	chce kupic	6						
						14	670	sprzedal	6						
						20	670	posiada	9						
						23	670	chce kupic	9						
						42	670	sprzedal	7						
						98	670	posiada	8						
						18	671	posiada	8						
						79	671	posiada	6						
						48	672	posiada	7						
						86	672	posiada	9						
						102	673	posiada	8						
						27	674	posiada	9						
						44	674	posiada	6						
						56	674	posiada	8						
						71	674	posiada	8						
						98	674	posiada	6						
						32	675	sprzedal	9						
						52	675	sprzedal	8						
						91	675	sprzedal	10						
						113	675	sprzedal	9						
						11	676	sprzedal	6						
						21	676	sprzedal	7						
						9	677	sprzedal	8						
						59	677	sprzedal	9						
						60	677	chce kupic	7						
						13	678	chce kupic	6						
						19	678	chce kupic	10						
						58	678	chce kupic	10						
						75	678	posiada	10						
						81	678	chce kupic	8						
						100	678	sprzedal	6						
						117	678	posiada	9						
						126	678	chce kupic	9						
						4	679	sprzedal	8						
						38	679	posiada	8						
						46	679	sprzedal	9						
						68	679	sprzedal	10						
						75	679	chce kupic	7						
						64	680	chce kupic	6						
						90	680	chce kupic	7						
						105	680	chce kupic	6						
						131	680	posiada	7						
						33	681	chce kupic	7						
						84	681	sprzedal	9						
						123	681	posiada	6						
						26	682	chce kupic	8						
						59	682	sprzedal	7						
						86	682	posiada	9						
						9	683	posiada	6						
						24	683	posiada	6						
						72	683	posiada	9						
						124	683	posiada	8						
						5	684	posiada	8						
						30	684	posiada	9						
						33	684	posiada	10						
						123	684	posiada	6						
						29	685	posiada	6						
						45	685	posiada	8						
						121	685	sprzedal	8						
						24	686	sprzedal	9						
						127	686	sprzedal	9						
						92	687	sprzedal	8						
						122	688	sprzedal	7						
						128	688	sprzedal	7						
						23	689	sprzedal	9						
						91	689	sprzedal	10						
						112	690	chce kupic	8						
						122	690	chce kupic	9						
						62	691	chce kupic	9						
						65	691	chce kupic	8						
						76	691	posiada	6						
						115	691	chce kupic	8						
						23	692	sprzedal	8						
						26	692	posiada	6						
						89	692	chce kupic	6						
						45	693	sprzedal	8						
						59	693	posiada	9						
						88	693	sprzedal	9						
						125	693	sprzedal	8						
						48	694	chce kupic	10						
						52	694	chce kupic	8						
						22	695	chce kupic	10						
						51	695	chce kupic	6						
						130	695	posiada	10						
						25	696	chce kupic	8						
						55	696	sprzedal	10						
						111	696	posiada	6						
						4	697	chce kupic	10						
						60	697	sprzedal	8						
						62	697	posiada	10						
						95	697	posiada	8						
						13	698	posiada	6						
						69	698	posiada	8						
						125	698	posiada	7						
						21	699	posiada	10						
						51	699	posiada	6						
						56	699	posiada	10						
						44	700	posiada	9						
						77	700	posiada	9						
						96	700	posiada	10						
						104	700	sprzedal	7						
						1	701	sprzedal	6						
						49	701	sprzedal	8						
						61	701	sprzedal	9						
						64	701	sprzedal	6						
						76	701	sprzedal	8						
						93	701	sprzedal	6						
						116	701	sprzedal	10						
						27	702	chce kupic	10						
						74	702	chce kupic	7						
						80	702	chce kupic	7						
						101	703	chce kupic	7						
						128	703	posiada	9						
						5	704	chce kupic	8						
						40	704	sprzedal	8						
						75	704	posiada	8						
						128	704	chce kupic	7						
						8	705	sprzedal	10						
						25	705	posiada	6						
						88	705	sprzedal	8						
						78	706	sprzedal	10						
						22	707	chce kupic	7						
						77	707	chce kupic	9						
						101	707	chce kupic	6						
						15	708	chce kupic	8						
						114	708	posiada	6						
						119	708	chce kupic	8						
						121	708	sprzedal	9						
						2	709	posiada	8						
						9	709	chce kupic	10						
						23	709	sprzedal	7						
						64	709	posiada	8						
						101	709	posiada	7						
						102	709	posiada	9						
						43	710	posiada	10						
						1	711	posiada	8						
						57	711	posiada	10						
						28	712	posiada	9						
						51	712	posiada	8						
						100	712	posiada	7						
						60	713	posiada	7						
						69	713	posiada	7						
						11	714	sprzedal	9						
						13	714	sprzedal	10						
						59	714	sprzedal	6						
						72	714	sprzedal	6						
						85	714	sprzedal	10						
						103	714	sprzedal	7						
						4	715	sprzedal	6						
						15	715	sprzedal	6						
						22	715	chce kupic	9						
						56	715	chce kupic	8						
						121	715	chce kupic	10						
						9	716	chce kupic	7						
						15	716	posiada	10						
						18	716	chce kupic	9						
						20	716	sprzedal	7						
						76	716	posiada	6						
						128	716	chce kupic	7						
						117	717	sprzedal	10						
						7	718	posiada	8						
						53	718	sprzedal	8						
						59	718	sprzedal	9						
						129	718	chce kupic	7						
						52	719	chce kupic	10						
						115	719	chce kupic	8						
						118	719	chce kupic	8						
						121	719	posiada	9						
						61	720	chce kupic	6						
						111	720	sprzedal	9						
						128	720	posiada	10						
						44	721	chce kupic	7						
						7	722	sprzedal	10						
						12	722	posiada	8						
						87	722	posiada	9						
						26	723	posiada	10						
						19	724	posiada	6						
						30	724	posiada	10						
						83	724	posiada	6						
						84	724	posiada	9						
						130	724	posiada	9						
						45	725	posiada	6						
						94	725	posiada	6						
						118	725	posiada	9						
						12	726	sprzedal	6						
						58	726	sprzedal	9						
						125	726	sprzedal	10						
						15	727	sprzedal	6						
						30	727	sprzedal	10						
						50	727	sprzedal	7						
						69	727	sprzedal	10						
						97	727	sprzedal	8						
						130	727	chce kupic	8						
						5	728	chce kupic	8						
						41	728	chce kupic	7						
						57	728	chce kupic	8						
						74	728	posiada	9						
						103	728	chce kupic	10						
						115	728	sprzedal	6						
						119	728	posiada	9						
						121	728	chce kupic	9						
						31	729	sprzedal	7						
						65	729	posiada	6						
						112	729	sprzedal	6						
						125	729	sprzedal	8						
						35	730	chce kupic	8						
						96	730	chce kupic	10						
						112	730	chce kupic	6						
						118	730	chce kupic	8						
						24	731	posiada	10						
						39	731	chce kupic	8						
						93	731	sprzedal	7						
						100	731	posiada	8						
						21	732	chce kupic	6						
						25	732	sprzedal	7						
						53	733	posiada	6						
						105	733	posiada	6						
						14	734	posiada	9						
						56	734	posiada	6						
						92	734	posiada	8						
						16	735	posiada	7						
						31	735	posiada	10						
						93	735	posiada	7						
						95	735	posiada	9						
						111	735	posiada	6						
						126	735	posiada	9						
						8	736	sprzedal	10						
						50	736	sprzedal	8						
						67	736	sprzedal	10						
						122	736	sprzedal	6						
						65	737	sprzedal	10						
						33	738	sprzedal	10						
						65	738	sprzedal	6						
						67	738	sprzedal	6						
						96	738	chce kupic	9						
						97	738	chce kupic	6						
						115	738	chce kupic	6						
						2	739	chce kupic	6						
						17	739	posiada	10						
						43	739	chce kupic	10						
						99	739	sprzedal	7						
						131	739	posiada	8						
						48	740	chce kupic	8						
						65	740	sprzedal	8						
						78	740	posiada	8						
						98	740	sprzedal	7						
						105	740	sprzedal	8						
						120	740	chce kupic	8						
						23	741	chce kupic	6						
						26	741	chce kupic	6						
						50	741	chce kupic	6						
						127	741	posiada	9						
						29	742	chce kupic	7						
						77	742	sprzedal	10						
						118	742	posiada	9						
						32	743	chce kupic	6						
						87	743	sprzedal	9						
